#,Questions,Iterations,Answers
30,Giving a larger than expected tip to a waiter or waitress,45,5
30,Giving a larger than expected tip to a waiter or waitress,41,5
30,Giving a larger than expected tip to a waiter or waitress,40,5
30,Giving a larger than expected tip to a waiter or waitress,46,5
30,Giving a larger than expected tip to a waiter or waitress,42,5
30,Giving a larger than expected tip to a waiter or waitress,43,5
30,Giving a larger than expected tip to a waiter or waitress,48,5
30,Giving a larger than expected tip to a waiter or waitress,51,5
30,Giving a larger than expected tip to a waiter or waitress,53,5
30,Giving a larger than expected tip to a waiter or waitress,50,5
30,Giving a larger than expected tip to a waiter or waitress,47,5
30,Giving a larger than expected tip to a waiter or waitress,49,5
30,Giving a larger than expected tip to a waiter or waitress,28,5
30,Giving a larger than expected tip to a waiter or waitress,52,5
30,Giving a larger than expected tip to a waiter or waitress,57,5
30,Giving a larger than expected tip to a waiter or waitress,55,5
30,Giving a larger than expected tip to a waiter or waitress,56,5
30,Giving a larger than expected tip to a waiter or waitress,59,5
30,Giving a larger than expected tip to a waiter or waitress,61,5
30,Giving a larger than expected tip to a waiter or waitress,54,5
30,Giving a larger than expected tip to a waiter or waitress,60,5
30,Giving a larger than expected tip to a waiter or waitress,58,5
30,Giving a larger than expected tip to a waiter or waitress,66,5
30,Giving a larger than expected tip to a waiter or waitress,68,5
30,Giving a larger than expected tip to a waiter or waitress,64,5
30,Giving a larger than expected tip to a waiter or waitress,62,5
30,Giving a larger than expected tip to a waiter or waitress,63,5
30,Giving a larger than expected tip to a waiter or waitress,65,5
30,Giving a larger than expected tip to a waiter or waitress,67,5
30,Giving a larger than expected tip to a waiter or waitress,74,5
30,Giving a larger than expected tip to a waiter or waitress,76,5
30,Giving a larger than expected tip to a waiter or waitress,70,5
30,Giving a larger than expected tip to a waiter or waitress,73,5
30,Giving a larger than expected tip to a waiter or waitress,69,5
30,Giving a larger than expected tip to a waiter or waitress,71,5
30,Giving a larger than expected tip to a waiter or waitress,72,5
30,Giving a larger than expected tip to a waiter or waitress,75,5
30,Giving a larger than expected tip to a waiter or waitress,82,5
30,Giving a larger than expected tip to a waiter or waitress,80,5
30,Giving a larger than expected tip to a waiter or waitress,83,5
30,Giving a larger than expected tip to a waiter or waitress,77,5
30,Giving a larger than expected tip to a waiter or waitress,81,5
30,Giving a larger than expected tip to a waiter or waitress,78,5
30,Giving a larger than expected tip to a waiter or waitress,79,5
30,Giving a larger than expected tip to a waiter or waitress,84,5
30,Giving a larger than expected tip to a waiter or waitress,86,5
30,Giving a larger than expected tip to a waiter or waitress,92,5
30,Giving a larger than expected tip to a waiter or waitress,91,5
30,Giving a larger than expected tip to a waiter or waitress,85,5
30,Giving a larger than expected tip to a waiter or waitress,89,5
30,Giving a larger than expected tip to a waiter or waitress,87,5
30,Giving a larger than expected tip to a waiter or waitress,90,5
30,Giving a larger than expected tip to a waiter or waitress,88,5
30,Giving a larger than expected tip to a waiter or waitress,94,5
30,Giving a larger than expected tip to a waiter or waitress,96,5
30,Giving a larger than expected tip to a waiter or waitress,98,5
30,Giving a larger than expected tip to a waiter or waitress,95,5
30,Giving a larger than expected tip to a waiter or waitress,97,5
30,Giving a larger than expected tip to a waiter or waitress,99,5
30,Giving a larger than expected tip to a waiter or waitress,93,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,0,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,4,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,7,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,8,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,5,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,3,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,2,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,6,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,1,4
31,Not purchasing products from companies that you believe don't treat their employees fairly,11,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,15,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,12,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,13,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,14,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,10,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,16,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,9,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,19,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,22,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,24,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,17,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,21,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,23,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,20,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,18,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,32,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,28,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,26,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,30,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,25,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,29,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,27,5
